,02E,02S,02W,02N,08E,08S,08W,08N,14E,14S,14W,14N,20E,20S,20W,20N
121767,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0
121768,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
121769,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1
121770,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1
121771,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1
121772,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1
121773,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0
121774,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0
121775,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0
121776,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0
121777,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0
121778,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0
121779,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0
121780,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0
121781,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0
121782,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0
121783,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0
121784,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0
121785,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0
121786,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0
121787,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0
121788,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1
121789,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0
121790,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0
121791,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0
121792,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
121793,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0
121794,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0
121795,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1
121796,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0
121797,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0
121798,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
121799,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0
121800,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0
121801,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
121802,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0
121803,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0
121804,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
121805,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0
121806,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0
121807,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0
121808,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0
121809,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0
121810,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0
121811,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0
121812,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0
121813,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1
121814,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
121815,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
121816,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0
121817,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0
121818,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0
121819,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0
121820,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0
121821,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0
121822,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1
121823,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
121824,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
121825,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
121826,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0
121827,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
121828,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
121829,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
121830,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0
121831,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0
121832,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0
121833,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0
121834,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0
121835,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0
121836,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0
121837,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0
121838,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0
121839,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1
121840,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0
122053,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1
122054,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1
122055,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0
122056,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0
122057,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0
122058,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1
122059,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1
122060,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1
122061,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1
122062,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1
122063,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1
122064,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0
122065,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0
122066,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1
122067,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
122068,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
122069,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
122070,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1
122071,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0
122072,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0
122073,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0
122074,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
122075,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0
122076,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0
122077,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1
122078,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1
122079,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0
122080,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
122081,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0
122082,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0
122083,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1
122084,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1
122085,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0
122086,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
122087,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0
122088,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0
122089,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0
122090,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0
122091,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0
122092,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
122093,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0
122094,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1
122095,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1
122096,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0
122097,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0
122098,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0
122099,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0
122100,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1
122101,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1
122102,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0
122103,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0
122104,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1
122105,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1
122106,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
122107,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1
122108,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0
122109,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1
122110,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1
122111,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1
122112,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0
122113,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0
122114,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0
122115,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0
122116,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0
122117,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1
122118,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
122119,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0
122120,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0
122121,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1
122122,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1
122123,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0
122124,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0
122125,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1
122126,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0
122127,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0
122128,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1
122129,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1
122130,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
122131,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1
122132,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1
122133,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0
122134,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1
122135,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
122136,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0
122137,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1
122138,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1
122139,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1
122140,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1
122141,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0
122142,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0
122143,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0
122144,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0
122145,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0
122146,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
122147,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0
122148,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0
122149,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0
122150,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1
122151,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1
122152,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0
122153,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0
122154,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0
122155,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0
122156,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0
122157,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1
122158,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0
122159,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
122160,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1
122161,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0
122162,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0
122163,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
122164,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0
122165,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
122166,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0
122167,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0
122168,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0
122169,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0
122170,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
122171,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
122172,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0
122173,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0
122174,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0
122175,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0
122176,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1
122177,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0
122178,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0
122179,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0
122180,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1
122181,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
122182,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0
122183,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0
122184,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
122185,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
122186,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1
122187,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0
122188,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0
122189,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1
122190,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1
122191,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1
122192,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0
122193,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0
122194,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0
122195,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0
122196,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1
122197,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1
122198,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0
122199,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
122200,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1
122201,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0
122202,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0
122203,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1
122204,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0
122205,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1
122418,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0
122419,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0
122420,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0
122421,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0
122422,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0
122423,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1
122424,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1
122425,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1
122426,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1
122427,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0
122428,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0
122429,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0
122430,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0
122431,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0
122432,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0
122433,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0
122434,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0
122435,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0
122436,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1
122437,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1
122438,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1
122439,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1
122440,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0
122441,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0
122442,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1
122443,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1
122444,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1
122445,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0
122446,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0
122447,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1
122448,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0
122449,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0
122450,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0
122451,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0
122452,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0
122453,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0
122454,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1
122455,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1
122456,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0
122457,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0
122458,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0
122459,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0
122460,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0
122461,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0
122462,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1
122463,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1
122464,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1
122465,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1
122466,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0
122467,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0
122468,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0
122469,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0
122470,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0
122471,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0
122472,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1
122473,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
122474,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1
122475,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1
122476,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0
122477,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0
122478,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0
122479,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0
122480,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1
122481,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1
122482,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0
122483,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0
122484,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0
122485,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0
122486,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1
122487,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1
122488,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0
122489,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0
122490,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0
122491,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0
122492,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0
122493,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0
122494,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0
122495,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0
122496,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0
122497,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0
122498,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0
122499,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0
122500,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0
122501,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0
122502,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0
122503,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0
122504,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0
122505,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1
122506,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0
122507,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0
122508,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1
122509,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1
122510,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1
122511,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1
122512,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1
122513,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0
122514,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1
122515,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1
122516,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1
122517,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1
122518,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1
122519,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1
122520,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1
122521,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0
122522,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1
122523,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1
122524,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1
122525,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0
122526,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0
122527,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0
122528,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0
122529,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0
122530,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0
122531,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0
122532,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1
122533,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1
122534,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0
122535,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0
122536,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1
122537,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0
122538,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1
122539,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0
122540,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0
122541,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0
122542,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0
122543,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0
122544,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0
122545,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0
122546,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1
122547,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1
122548,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1
122549,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0
122550,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0
122551,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0
122552,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1
122553,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1
122554,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1
122555,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1
122556,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1
122557,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1
122558,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0
122559,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0
122560,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1
122561,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0
122562,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1
122563,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0
122564,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0
122565,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0
122566,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0
122567,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0
122568,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0
122569,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0
122570,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1
122783,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1
122784,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
122785,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
122786,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
122787,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1
122788,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1
122789,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1
122790,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1
122791,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1
122792,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1
122793,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1
122794,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0
122795,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1
122796,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
122797,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0
122798,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1
122799,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1
122800,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0
