,区县id,站名id,年份,月份,日期,日照时数（单位：h),日平均风速(单位：m/s),日降水量（mm）,日最高温度（单位：℃）,日最低温度（单位：℃）,日平均温度（单位：℃）,日相对湿度（单位：%）,日平均气压（单位：hPa）
99488,county86,1,2015,5,21,0.6,1.2,1.2,30.1,24.4,26.7,82.0,977.4
99489,county86,1,2015,5,22,4.5,1.0,1.0,33.5,25.6,28.3,81.0,975.5
99490,county86,1,2015,5,23,0.0,1.3,1.3,30.1,24.1,25.5,81.0,976.1
99491,county86,1,2015,5,24,1.7,1.2,1.2,29.6,21.2,25.2,77.0,977.5
99492,county86,1,2015,5,25,4.2,1.1,1.1,31.9,23.8,26.7,80.0,975.7
99493,county86,1,2015,5,26,8.0,0.9,0.9,35.2,25.9,30.1,73.0,974.9
99494,county86,1,2015,5,27,10.4,0.9,0.9,34.7,26.6,31.0,68.0,973.5
99495,county86,1,2015,5,28,11.6,1.5,1.5,37.2,27.5,32.1,62.0,971.6
99496,county86,1,2015,5,29,11.4,1.6,1.6,38.3,28.2,32.9,57.0,972.3
99497,county86,1,2015,5,30,6.4,1.1,1.1,36.4,28.3,30.5,68.0,975.5
99498,county86,1,2015,5,31,3.2,1.4,1.4,31.6,24.4,28.1,77.0,975.5
99499,county86,1,2015,6,1,7.4,1.1,1.1,35.9,26.9,30.8,71.0,973.6
99500,county86,1,2015,6,2,6.5,1.8,1.8,35.4,26.3,30.8,61.0,974.8
99501,county86,1,2015,6,3,3.6,1.3,1.3,33.9,26.4,28.5,75.0,977.4
99502,county86,1,2015,6,4,8.6,1.4,1.4,35.2,25.2,29.6,71.0,977.4
99503,county86,1,2015,6,5,2.0,1.6,1.6,32.1,23.5,25.6,86.0,978.4
99504,county86,1,2015,6,6,1.0,1.0,1.0,28.9,24.9,27.0,80.0,976.6
99505,county86,1,2015,6,7,0.6,1.2,1.2,31.1,26.2,27.8,82.0,975.7
99506,county86,1,2015,6,8,3.6,1.5,1.5,33.2,25.8,27.6,78.0,975.9
99507,county86,1,2015,6,9,1.1,1.0,1.0,29.9,23.7,26.6,85.0,975.9
99508,county86,1,2015,6,10,6.7,1.0,1.0,35.1,25.5,29.0,76.0,974.5
99509,county86,1,2015,6,11,3.4,1.5,1.5,31.1,25.0,28.2,74.0,977.1
99510,county86,1,2015,6,12,8.1,1.5,1.5,32.6,23.9,27.7,77.0,977.7
99511,county86,1,2015,6,13,1.3,1.0,1.0,33.3,26.7,29.2,73.0,975.3
99512,county86,1,2015,6,14,1.7,1.0,1.0,30.7,27.3,28.9,75.0,975.6
99513,county86,1,2015,6,15,6.8,1.3,1.3,33.2,26.2,28.3,74.0,977.4
99514,county86,1,2015,6,16,8.5,1.5,1.5,35.0,25.3,29.2,72.0,976.8
99515,county86,1,2015,6,17,9.0,1.4,1.4,34.8,27.3,30.4,66.0,974.4
99516,county86,1,2015,6,18,8.4,1.2,1.2,33.3,27.7,30.1,70.0,974.4
99517,county86,1,2015,6,19,7.1,1.4,1.4,34.3,26.9,30.2,73.0,975.6
99518,county86,1,2015,6,20,5.8,1.4,1.4,33.2,25.6,28.8,74.0,975.9
99519,county86,1,2015,6,21,7.4,1.4,1.4,33.5,26.6,29.7,72.0,974.7
99520,county86,1,2015,6,22,8.0,1.3,1.3,34.5,26.8,29.8,71.0,972.6
99521,county86,1,2015,6,23,8.0,1.5,1.5,34.4,26.4,29.4,73.0,971.0
99522,county86,1,2015,6,24,1.3,1.2,1.2,30.6,25.4,27.4,79.0,970.6
99523,county86,1,2015,6,25,0.0,1.4,1.4,29.1,25.6,26.9,85.0,970.8
99524,county86,1,2015,6,26,11.1,1.3,1.3,35.0,26.5,30.4,68.0,972.4
99525,county86,1,2015,6,27,10.9,1.2,1.2,35.7,27.0,31.3,63.0,974.8
99526,county86,1,2015,6,28,11.4,1.8,1.8,36.1,27.4,31.7,62.0,976.8
99527,county86,1,2015,6,29,11.9,1.9,1.9,37.2,28.0,32.4,60.0,975.2
99528,county86,1,2015,6,30,12.4,1.8,1.8,38.3,27.9,33.0,56.0,973.0
99529,county86,1,2015,7,1,10.2,1.3,1.3,36.9,28.1,32.4,62.0,971.7
99530,county86,1,2015,7,2,5.4,1.3,1.3,35.9,28.6,31.8,67.0,970.7
99531,county86,1,2015,7,3,7.5,1.5,1.5,36.5,28.1,31.6,70.0,970.5
99532,county86,1,2015,7,4,0.0,1.3,1.3,31.2,25.1,26.4,85.0,972.9
99533,county86,1,2015,7,5,0.0,1.7,1.7,26.3,23.7,24.8,74.0,976.3
99534,county86,1,2015,7,6,3.8,1.1,1.1,30.8,23.0,26.4,69.0,975.9
99535,county86,1,2015,7,7,11.1,1.3,1.3,32.3,22.6,27.3,60.0,975.4
99536,county86,1,2015,7,8,11.3,1.2,1.2,32.8,21.5,26.9,59.0,975.6
99537,county86,1,2015,7,9,7.8,1.9,1.9,33.0,21.6,27.3,58.0,975.1
99538,county86,1,2015,7,10,0.1,2.6,2.6,30.1,24.4,27.5,57.0,975.2
99539,county86,1,2015,7,11,5.2,1.3,1.3,33.9,23.9,28.2,65.0,974.5
99540,county86,1,2015,7,12,8.9,1.3,1.3,35.8,24.1,29.6,65.0,973.1
99541,county86,1,2015,7,13,9.5,1.2,1.2,36.7,25.7,30.8,65.0,973.0
99542,county86,1,2015,7,14,10.4,1.2,1.2,37.1,26.9,31.6,63.0,972.3
99543,county86,1,2015,7,15,9.8,1.6,1.6,35.6,27.0,31.4,62.0,971.1
99544,county86,1,2015,7,16,6.5,1.5,1.5,35.3,26.4,29.9,65.0,971.5
99545,county86,1,2015,7,17,1.9,1.3,1.3,32.1,26.8,28.8,72.0,972.8
99546,county86,1,2015,7,18,6.7,1.6,1.6,34.8,25.6,29.0,71.0,973.4
99547,county86,1,2015,7,19,5.2,1.5,1.5,35.8,25.3,29.5,68.0,973.4
99548,county86,1,2015,7,20,3.6,1.2,1.2,34.3,26.8,29.3,72.0,974.0
99549,county86,1,2015,7,21,3.1,1.4,1.4,32.2,25.7,28.7,77.0,976.2
99550,county86,1,2015,7,22,7.5,1.5,1.5,35.3,26.9,30.5,65.0,975.5
99551,county86,1,2015,7,23,0.0,1.4,1.4,32.6,24.2,27.1,81.0,975.2
99552,county86,1,2015,7,24,0.0,1.0,1.0,29.6,25.2,26.6,84.0,975.5
99553,county86,1,2015,7,25,3.4,1.0,1.0,33.1,24.7,26.8,82.0,974.6
99554,county86,1,2015,7,26,0.4,0.7,0.7,30.2,24.7,26.5,82.0,975.3
99555,county86,1,2015,7,27,0.0,1.0,1.0,29.9,24.9,25.6,87.0,976.1
99556,county86,1,2015,7,28,0.0,1.3,1.3,25.7,23.1,24.1,91.0,977.3
99557,county86,1,2015,7,29,1.3,0.9,0.9,29.7,23.8,25.7,85.0,977.7
99558,county86,1,2015,7,30,0.2,0.8,0.8,27.2,23.7,25.0,89.0,977.7
99559,county86,1,2015,7,31,4.5,1.8,1.8,29.5,23.9,25.8,84.0,977.9
99773,county86,1,2016,3,1,9.5,1.4,1.4,25.3,7.7,15.2,66.0,989.5
99774,county86,1,2016,3,2,6.9,1.7,1.7,23.7,8.7,15.8,72.0,988.1
99775,county86,1,2016,3,3,0.0,1.6,1.6,20.3,14.5,17.6,82.0,986.2
99776,county86,1,2016,3,4,0.0,1.9,1.9,20.5,16.7,18.4,84.0,983.0
99777,county86,1,2016,3,5,0.0,0.8,0.8,20.4,17.2,18.1,94.0,983.2
99778,county86,1,2016,3,6,0.0,1.3,1.3,23.3,17.3,19.9,86.0,982.9
99779,county86,1,2016,3,7,0.0,1.5,1.5,21.8,19.3,20.8,85.0,978.6
99780,county86,1,2016,3,8,4.8,2.2,2.2,28.6,20.0,23.1,78.0,975.6
99781,county86,1,2016,3,9,2.9,2.4,2.4,28.5,20.4,23.6,80.0,975.6
99782,county86,1,2016,3,10,1.6,4.0,4.0,25.2,12.7,15.4,65.0,987.4
99783,county86,1,2016,3,11,0.0,3.4,3.4,15.4,10.6,12.4,56.0,989.7
99784,county86,1,2016,3,12,0.0,2.7,2.7,16.2,9.9,12.7,66.0,983.0
99785,county86,1,2016,3,13,1.3,1.5,1.5,21.7,11.3,14.5,81.0,982.8
99786,county86,1,2016,3,14,0.8,1.8,1.8,20.5,11.7,15.7,70.0,985.6
99787,county86,1,2016,3,15,0.0,2.2,2.2,18.1,14.0,15.8,72.0,981.9
99788,county86,1,2016,3,16,0.0,1.5,1.5,17.7,14.8,16.0,96.0,979.1
99789,county86,1,2016,3,17,0.0,1.1,1.1,20.7,16.3,18.3,93.0,978.1
99790,county86,1,2016,3,18,0.0,1.2,1.2,25.8,19.2,21.9,87.0,977.1
99791,county86,1,2016,3,19,0.0,1.5,1.5,23.7,20.7,22.2,87.0,978.0
99792,county86,1,2016,3,20,0.0,1.9,1.9,26.4,20.9,23.2,86.0,976.8
99793,county86,1,2016,3,21,0.0,1.0,1.0,24.8,21.6,22.5,89.0,976.9
99794,county86,1,2016,3,22,0.0,0.8,0.8,23.7,20.6,21.7,95.0,976.9
99795,county86,1,2016,3,23,0.0,2.0,2.0,25.3,18.9,21.0,91.0,979.6
99796,county86,1,2016,3,24,0.0,2.1,2.1,18.9,13.1,14.6,88.0,988.7
99797,county86,1,2016,3,25,8.4,0.8,0.8,22.5,12.1,15.8,70.0,992.1
99798,county86,1,2016,3,26,3.7,1.1,1.1,21.6,8.9,15.2,75.0,990.5
99799,county86,1,2016,3,27,0.0,1.1,1.1,19.1,13.2,15.6,75.0,992.0
99800,county86,1,2016,3,28,0.0,0.9,0.9,18.6,14.2,16.1,78.0,989.0
99801,county86,1,2016,3,29,0.0,1.2,1.2,17.7,14.8,15.9,84.0,986.7
99802,county86,1,2016,3,30,0.0,1.2,1.2,19.9,15.4,17.5,96.0,984.9
99803,county86,1,2016,3,31,0.0,0.9,0.9,20.2,17.7,18.7,96.0,982.8
99804,county86,1,2016,4,1,0.0,1.2,1.2,20.9,19.0,19.9,96.0,979.5
99805,county86,1,2016,4,2,0.0,1.2,1.2,21.9,20.4,21.1,97.0,979.5
99806,county86,1,2016,4,3,2.7,1.4,1.4,26.4,19.3,23.1,86.0,979.4
99807,county86,1,2016,4,4,0.6,1.8,1.8,28.9,21.9,25.0,81.0,976.4
99808,county86,1,2016,4,5,0.0,2.3,2.3,26.3,22.4,24.4,85.0,976.0
99809,county86,1,2016,4,6,0.0,1.6,1.6,27.0,23.9,25.1,80.0,976.0
99810,county86,1,2016,4,7,4.0,1.8,1.8,31.1,23.3,26.5,72.0,977.0
99811,county86,1,2016,4,8,0.0,1.9,1.9,28.0,23.1,25.1,82.0,979.0
99812,county86,1,2016,4,9,7.1,2.3,2.3,31.8,22.4,26.0,76.0,975.7
99813,county86,1,2016,4,10,3.1,2.0,2.0,32.6,21.0,25.6,78.0,973.9
99814,county86,1,2016,4,11,0.9,1.6,1.6,27.2,20.1,23.4,83.0,976.6
99815,county86,1,2016,4,12,1.7,1.2,1.2,29.7,21.3,24.9,83.0,972.5
99816,county86,1,2016,4,13,1.2,1.5,1.5,31.2,22.8,26.1,82.0,971.0
99817,county86,1,2016,4,14,0.6,1.9,1.9,31.1,24.0,26.8,77.0,972.6
99818,county86,1,2016,4,15,4.6,1.1,1.1,32.9,22.3,27.0,83.0,972.9
99819,county86,1,2016,4,16,8.8,2.2,2.2,37.3,23.0,29.2,73.0,973.6
99820,county86,1,2016,4,17,2.2,3.6,3.6,32.1,21.8,25.9,73.0,976.2
99821,county86,1,2016,4,18,8.7,1.6,1.6,27.2,15.6,21.4,65.0,982.7
99822,county86,1,2016,4,19,2.2,2.1,2.1,25.7,20.1,22.9,74.0,980.4
99823,county86,1,2016,4,20,0.0,1.8,1.8,24.6,20.5,22.8,85.0,978.9
99824,county86,1,2016,4,21,0.0,0.9,0.9,25.4,21.2,22.8,92.0,979.1
99825,county86,1,2016,4,22,0.5,1.6,1.6,24.4,19.4,21.0,87.0,975.1
99826,county86,1,2016,4,23,4.4,1.6,1.6,28.5,18.7,22.8,85.0,973.9
99827,county86,1,2016,4,24,0.3,1.4,1.4,25.9,21.4,22.9,92.0,974.9
99828,county86,1,2016,4,25,5.8,1.9,1.9,30.9,21.6,24.4,87.0,974.8
99829,county86,1,2016,4,26,8.9,2.1,2.1,34.8,21.5,26.9,76.0,974.3
99830,county86,1,2016,4,27,6.4,2.0,2.0,30.6,21.7,25.6,69.0,977.7
99831,county86,1,2016,4,28,2.8,1.3,1.3,30.2,19.8,24.7,76.0,978.8
99832,county86,1,2016,4,29,0.0,1.7,1.7,26.8,21.3,23.0,84.0,980.5
99833,county86,1,2016,4,30,0.2,1.6,1.6,26.9,20.6,22.7,89.0,977.3
99834,county86,1,2016,5,1,0.1,1.4,1.4,28.7,22.4,24.8,84.0,975.1
99835,county86,1,2016,5,2,1.8,1.8,1.8,31.8,24.3,26.6,78.0,974.8
99836,county86,1,2016,5,3,5.6,1.5,1.5,32.6,22.1,26.3,83.0,976.8
99837,county86,1,2016,5,4,3.0,1.6,1.6,33.1,23.7,27.7,78.0,975.5
99838,county86,1,2016,5,5,6.5,2.2,2.2,33.3,25.6,29.0,70.0,973.9
99839,county86,1,2016,5,6,6.7,2.3,2.3,34.5,24.5,29.2,73.0,973.3
99840,county86,1,2016,5,7,5.9,2.6,2.6,34.9,27.2,30.2,69.0,973.3
99841,county86,1,2016,5,8,1.3,1.9,1.9,32.0,26.1,28.3,75.0,975.3
99842,county86,1,2016,5,9,3.6,2.3,2.3,33.8,27.0,29.5,72.0,974.7
99843,county86,1,2016,5,10,11.1,1.4,1.4,32.9,21.2,26.4,70.0,977.8
99844,county86,1,2016,5,11,9.6,1.2,1.2,32.4,19.8,26.1,68.0,976.5
99845,county86,1,2016,5,12,0.0,1.0,1.0,29.3,21.7,25.4,77.0,974.6
99846,county86,1,2016,5,13,0.0,2.7,2.7,27.3,22.9,25.1,89.0,977.6
99847,county86,1,2016,5,14,1.6,1.5,1.5,28.4,22.1,25.1,88.0,979.3
99848,county86,1,2016,5,15,3.0,2.7,2.7,27.2,21.1,23.1,78.0,982.0
99849,county86,1,2016,5,16,9.0,2.4,2.4,28.0,16.3,22.8,55.0,982.5
99850,county86,1,2016,5,17,10.7,1.8,1.8,29.7,15.3,22.7,65.0,978.5
99851,county86,1,2016,5,18,0.6,1.9,1.9,29.5,22.3,26.2,67.0,976.7
99852,county86,1,2016,5,19,0.9,2.3,2.3,32.4,25.6,28.2,74.0,973.9
99853,county86,1,2016,5,20,6.4,3.6,3.6,31.9,23.0,27.6,68.0,972.5
99854,county86,1,2016,5,21,6.4,1.5,1.5,32.6,21.4,26.6,70.0,976.2
99855,county86,1,2016,5,22,5.7,1.9,1.9,31.8,20.8,26.9,64.0,977.4
99856,county86,1,2016,5,23,0.3,1.5,1.5,28.9,23.6,25.4,75.0,977.3
99857,county86,1,2016,5,24,0.0,1.1,1.1,23.6,20.5,21.5,93.0,977.0
99858,county86,1,2016,5,25,0.0,0.4,0.4,26.3,20.5,22.5,96.0,973.7
99859,county86,1,2016,5,26,3.9,0.7,0.7,32.2,23.9,25.8,95.0,973.6
99860,county86,1,2016,5,27,4.2,0.9,0.9,32.8,24.4,27.8,85.0,972.8
99861,county86,1,2016,5,28,6.3,1.7,1.7,33.8,25.5,27.8,86.0,972.4
99862,county86,1,2016,5,29,1.6,1.3,1.3,33.5,23.8,26.8,88.0,973.7
99863,county86,1,2016,5,30,0.7,1.8,1.8,29.7,24.5,26.4,90.0,975.1
99864,county86,1,2016,5,31,9.6,2.0,2.0,34.3,24.7,29.1,76.0,974.4
99865,county86,1,2016,6,1,9.3,2.4,2.4,35.6,26.9,30.8,67.0,973.7
99866,county86,1,2016,6,2,11.7,2.7,2.7,37.1,28.0,32.0,62.0,971.4
99867,county86,1,2016,6,3,9.6,2.0,2.0,37.5,27.8,32.1,64.0,971.5
99868,county86,1,2016,6,4,3.3,2.1,2.1,32.1,22.9,27.2,83.0,974.4
99869,county86,1,2016,6,5,6.1,1.6,1.6,31.7,23.9,27.1,83.0,975.4
99870,county86,1,2016,6,6,6.0,1.2,1.2,33.1,24.6,28.2,80.0,975.9
99871,county86,1,2016,6,7,7.6,1.6,1.6,33.5,23.9,28.2,79.0,974.6
99872,county86,1,2016,6,8,4.2,0.6,0.6,32.4,23.6,27.0,86.0,973.2
99873,county86,1,2016,6,9,7.0,1.8,1.8,33.3,24.1,27.5,86.0,972.9
99874,county86,1,2016,6,10,6.2,1.9,1.9,33.3,24.9,27.8,85.0,972.6
99875,county86,1,2016,6,11,1.5,1.2,1.2,30.8,25.6,27.7,88.0,971.9
99876,county86,1,2016,6,12,4.6,1.3,1.3,32.0,24.7,27.7,85.0,971.7
99877,county86,1,2016,6,13,3.6,1.1,1.1,32.5,24.8,26.9,89.0,971.3
99878,county86,1,2016,6,14,6.1,1.1,1.1,34.9,24.4,28.7,82.0,969.2
99879,county86,1,2016,6,15,9.7,1.9,1.9,34.7,25.2,29.2,84.0,969.4
99880,county86,1,2016,6,16,0.2,1.8,1.8,29.8,21.6,24.1,82.0,976.4
99881,county86,1,2016,6,17,3.2,0.8,0.8,30.5,21.3,25.3,85.0,975.5
99882,county86,1,2016,6,18,10.5,1.8,1.8,34.0,24.4,29.0,75.0,974.7
99883,county86,1,2016,6,19,4.0,1.9,1.9,33.2,26.1,28.4,76.0,975.0
99884,county86,1,2016,6,20,4.4,1.2,1.2,32.0,24.8,27.2,87.0,974.3
99885,county86,1,2016,6,21,8.8,1.4,1.4,33.9,23.7,28.0,82.0,975.1
99886,county86,1,2016,6,22,9.5,2.2,2.2,33.9,23.8,28.4,78.0,976.0
99887,county86,1,2016,6,23,9.7,1.8,1.8,33.8,23.5,28.2,82.0,975.0
99888,county86,1,2016,6,24,7.5,1.8,1.8,34.1,23.8,28.4,79.0,974.7
99889,county86,1,2016,6,25,9.3,1.2,1.2,34.4,24.3,28.5,80.0,975.9
99890,county86,1,2016,6,26,10.9,1.4,1.4,35.2,24.0,29.3,75.0,976.2
99891,county86,1,2016,6,27,10.2,2.0,2.0,34.8,24.6,29.3,75.0,975.0
99892,county86,1,2016,6,28,9.1,1.4,1.4,34.4,24.2,29.2,74.0,974.7
99893,county86,1,2016,6,29,5.8,1.1,1.1,34.3,24.6,28.3,81.0,976.1
99894,county86,1,2016,6,30,1.8,1.5,1.5,30.5,25.7,27.6,82.0,974.7
99895,county86,1,2016,7,1,0.8,2.1,2.1,29.3,25.6,26.8,89.0,973.2
99896,county86,1,2016,7,2,0.0,0.8,0.8,28.1,25.0,25.8,95.0,973.9
99897,county86,1,2016,7,3,0.3,0.9,0.9,31.5,24.6,26.3,92.0,972.9
99898,county86,1,2016,7,4,0.4,1.4,1.4,30.6,24.6,27.2,90.0,969.9
99899,county86,1,2016,7,5,0.3,1.6,1.6,30.9,25.0,27.0,89.0,971.1
99900,county86,1,2016,7,6,1.0,1.9,1.9,31.3,24.4,26.4,89.0,974.7
99901,county86,1,2016,7,7,8.4,1.5,1.5,32.6,23.6,27.5,84.0,975.5
99902,county86,1,2016,7,8,11.2,1.4,1.4,33.7,23.7,28.4,81.0,972.5
99903,county86,1,2016,7,9,11.0,0.9,0.9,35.0,23.7,28.8,83.0,969.7
99904,county86,1,2016,7,10,9.6,1.2,1.2,36.0,25.3,30.1,81.0,968.0
99905,county86,1,2016,7,11,1.4,1.3,1.3,33.1,26.6,29.4,87.0,969.1
99906,county86,1,2016,7,12,6.5,2.2,2.2,34.6,26.3,29.0,79.0,970.0
99907,county86,1,2016,7,13,3.9,1.8,1.8,31.3,23.4,26.9,84.0,971.0
99908,county86,1,2016,7,14,7.4,1.5,1.5,32.9,25.0,28.4,83.0,972.0
99909,county86,1,2016,7,15,7.1,1.2,1.2,33.9,25.9,28.9,80.0,973.0
99910,county86,1,2016,7,16,8.4,0.9,0.9,35.3,24.8,29.0,81.0,973.4
99911,county86,1,2016,7,17,10.8,1.6,1.6,34.7,25.4,30.1,79.0,973.5
99912,county86,1,2016,7,18,8.7,2.9,2.9,35.4,27.8,31.0,69.0,971.4
99913,county86,1,2016,7,19,8.0,2.0,2.0,33.0,27.7,29.7,74.0,971.3
99914,county86,1,2016,7,20,5.1,2.4,2.4,32.1,27.3,29.4,75.0,973.5
99915,county86,1,2016,7,21,4.7,1.5,1.5,32.2,25.5,27.8,82.0,976.2
99916,county86,1,2016,7,22,7.4,1.9,1.9,32.9,23.5,27.5,83.0,976.9
99917,county86,1,2016,7,23,9.0,2.2,2.2,35.1,24.9,29.1,75.0,975.7
99918,county86,1,2016,7,24,12.0,1.9,1.9,35.7,24.2,29.7,73.0,975.3
99919,county86,1,2016,7,25,9.4,1.2,1.2,36.4,24.0,29.4,72.0,976.2
99920,county86,1,2016,7,26,10.3,1.0,1.0,37.6,23.7,29.7,71.0,975.0
99921,county86,1,2016,7,27,8.3,2.9,2.9,33.8,25.4,29.8,66.0,975.4
99922,county86,1,2016,7,28,0.0,1.4,1.4,30.5,23.7,24.6,94.0,977.2
99923,county86,1,2016,7,29,6.6,1.4,1.4,31.2,23.6,26.6,84.0,977.4
99924,county86,1,2016,7,30,11.2,1.1,1.1,34.3,23.6,28.3,80.0,976.6
99925,county86,1,2016,7,31,11.4,1.3,1.3,36.6,23.0,29.0,74.0,974.3
100138,county86,1,2017,3,1,4.5,1.4,1.4,23.0,13.0,16.8,63.0,988.9
100139,county86,1,2017,3,2,7.4,1.4,1.4,24.0,12.0,17.7,56.0,986.5
100140,county86,1,2017,3,3,7.2,2.2,2.2,25.0,12.8,18.4,63.0,980.6
100141,county86,1,2017,3,4,0.0,2.7,2.7,21.9,20.0,20.8,71.0,977.5
100142,county86,1,2017,3,5,0.0,2.0,2.0,22.4,20.1,21.3,78.0,977.1
100143,county86,1,2017,3,6,0.0,3.7,3.7,21.8,15.5,18.2,68.0,982.1
100144,county86,1,2017,3,7,0.0,1.2,1.2,17.3,13.9,14.6,82.0,983.5
100145,county86,1,2017,3,8,0.0,1.3,1.3,17.9,12.5,14.8,78.0,985.3
100146,county86,1,2017,3,9,0.0,1.1,1.1,15.9,12.5,13.3,91.0,982.2
100147,county86,1,2017,3,10,0.0,1.9,1.9,19.4,12.8,15.7,91.0,978.4
100148,county86,1,2017,3,11,0.0,1.0,1.0,18.5,16.0,16.8,96.0,980.2
100149,county86,1,2017,3,12,0.0,0.7,0.7,19.3,16.7,18.0,97.0,978.4
100150,county86,1,2017,3,13,3.1,1.9,1.9,28.6,19.3,23.2,85.0,976.2
100151,county86,1,2017,3,14,0.0,2.7,2.7,25.9,16.4,18.1,85.0,981.8
100152,county86,1,2017,3,15,0.0,1.4,1.4,16.3,13.1,14.2,93.0,983.0
100153,county86,1,2017,3,16,0.0,1.5,1.5,16.0,13.9,14.6,95.0,982.0
100154,county86,1,2017,3,17,0.0,0.6,0.6,16.9,13.6,15.1,95.0,982.0
100155,county86,1,2017,3,18,0.0,0.8,0.8,18.8,16.1,16.9,95.0,982.4
100156,county86,1,2017,3,19,2.4,1.7,1.7,23.4,16.0,18.6,91.0,981.8
100157,county86,1,2017,3,20,1.0,1.4,1.4,26.1,18.9,22.0,89.0,980.7
100158,county86,1,2017,3,21,0.0,1.7,1.7,24.2,18.8,20.4,93.0,980.6
100159,county86,1,2017,3,22,0.3,2.3,2.3,24.5,18.1,20.6,90.0,978.0
100160,county86,1,2017,3,23,5.4,2.7,2.7,29.3,21.2,24.1,80.0,978.5
100161,county86,1,2017,3,24,4.5,2.2,2.2,30.2,22.0,25.7,72.0,979.4
100162,county86,1,2017,3,25,0.0,3.6,3.6,27.5,14.6,17.5,70.0,986.3
100163,county86,1,2017,3,26,1.2,3.4,3.4,17.8,14.1,15.3,62.0,990.3
100164,county86,1,2017,3,27,0.0,0.8,0.8,19.2,10.6,14.9,76.0,990.1
100165,county86,1,2017,3,28,0.0,1.9,1.9,21.0,14.3,16.8,87.0,984.6
100166,county86,1,2017,3,29,0.0,1.1,1.1,22.6,17.7,19.7,91.0,983.1
100167,county86,1,2017,3,30,0.9,1.4,1.4,25.5,20.2,22.4,87.0,982.0
100168,county86,1,2017,3,31,0.4,3.6,3.6,23.9,16.4,18.5,84.0,985.5
100169,county86,1,2017,4,1,9.9,1.0,1.0,24.7,10.8,16.6,76.0,988.9
100170,county86,1,2017,4,2,5.5,1.1,1.1,24.7,12.2,18.0,66.0,987.3
100171,county86,1,2017,4,3,0.0,1.3,1.3,21.7,15.5,18.6,76.0,985.3
100172,county86,1,2017,4,4,0.0,1.9,1.9,21.5,18.7,20.4,79.0,982.8
100173,county86,1,2017,4,5,0.0,1.3,1.3,22.7,19.0,21.2,81.0,979.7
100174,county86,1,2017,4,6,3.3,1.5,1.5,28.5,20.6,23.2,81.0,977.1
100175,county86,1,2017,4,7,2.4,2.0,2.0,28.5,23.0,24.8,80.0,977.0
100176,county86,1,2017,4,8,0.0,1.4,1.4,26.8,22.4,24.7,84.0,976.0
100177,county86,1,2017,4,9,6.1,2.3,2.3,32.7,24.9,27.8,72.0,972.2
100178,county86,1,2017,4,10,9.1,1.5,1.5,36.3,22.0,29.1,68.0,969.8
100179,county86,1,2017,4,11,0.0,2.2,2.2,32.5,22.6,24.1,79.0,974.0
100180,county86,1,2017,4,12,3.2,1.3,1.3,25.4,18.2,20.5,68.0,981.4
100181,county86,1,2017,4,13,5.1,1.4,1.4,27.5,15.9,21.1,68.0,984.5
100182,county86,1,2017,4,14,0.0,1.3,1.3,25.3,16.4,20.8,78.0,980.6
100183,county86,1,2017,4,15,0.0,1.6,1.6,25.6,22.1,23.4,78.0,978.0
100184,county86,1,2017,4,16,1.8,1.7,1.7,28.9,23.6,25.3,78.0,978.5
100185,county86,1,2017,4,17,0.0,1.3,1.3,26.0,20.2,22.3,90.0,980.1
100186,county86,1,2017,4,18,0.0,1.1,1.1,23.0,17.9,20.4,86.0,978.8
100187,county86,1,2017,4,19,5.3,1.5,1.5,30.4,20.6,24.1,82.0,974.0
100188,county86,1,2017,4,20,8.6,1.3,1.3,31.9,20.5,25.0,83.0,974.0
100189,county86,1,2017,4,21,2.8,3.3,3.3,28.1,20.2,23.1,77.0,976.9
100190,county86,1,2017,4,22,5.8,2.2,2.2,24.0,15.3,18.3,70.0,983.0
100191,county86,1,2017,4,23,0.0,0.6,0.6,20.8,15.6,17.5,87.0,982.3
100192,county86,1,2017,4,24,0.0,1.1,1.1,20.6,17.3,18.7,90.0,980.1
100193,county86,1,2017,4,25,0.0,0.5,0.5,24.4,18.8,21.2,92.0,977.3
100194,county86,1,2017,4,26,2.2,2.0,2.0,27.3,20.7,22.9,84.0,978.5
100195,county86,1,2017,4,27,1.0,2.5,2.5,23.6,19.2,20.8,72.0,983.1
100196,county86,1,2017,4,28,6.0,1.5,1.5,25.8,16.4,20.2,69.0,984.1
100197,county86,1,2017,4,29,7.8,1.8,1.8,29.2,16.7,22.2,73.0,981.4
100198,county86,1,2017,4,30,0.6,2.2,2.2,27.7,20.5,24.9,67.0,977.6
100199,county86,1,2017,5,1,4.9,2.5,2.5,32.1,23.0,26.2,77.0,976.5
100200,county86,1,2017,5,2,6.3,2.6,2.6,32.7,24.5,27.8,73.0,975.6
100201,county86,1,2017,5,3,7.3,1.8,1.8,35.1,25.7,29.7,67.0,974.1
100202,county86,1,2017,5,4,8.0,2.4,2.4,31.9,21.8,27.1,66.0,979.2
100203,county86,1,2017,5,5,6.0,1.3,1.3,29.7,19.3,24.5,74.0,981.5
100204,county86,1,2017,5,6,1.8,1.3,1.3,30.7,22.6,25.4,80.0,982.1
100205,county86,1,2017,5,7,5.5,1.6,1.6,32.9,22.1,26.2,77.0,979.6
100206,county86,1,2017,5,8,4.4,1.6,1.6,32.4,24.7,26.9,70.0,977.6
100207,county86,1,2017,5,9,1.8,1.5,1.5,28.5,23.1,25.0,74.0,979.7
